SIMPLE, 1, 5_0_0, 0, 288736071, , , , , , , , , , , 0, 
SIMPLE, 1, 5_0_0, 0, 289484845, , , , , , , , , , , 0, 
SIMPLE, 1, 5_0_0, 0, 289522028, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_1, 0, 339786330, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_1, 0, 336136571, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_1, 0, 335783718, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_3, 0, 331003508, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_3, 0, 326105865, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_3, 0, 327001071, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_5, 0, 343457296, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_5, 0, 345653659, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_5, 0, 337195432, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_10, 0, 337635125, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_10, 0, 339831742, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_10, 0, 339720114, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_25, 0, 336944122, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_25, 0, 333397736, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_25, 0, 333230847, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_50, 0, 371430124, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_50, 0, 374523486, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_50, 0, 374867421, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_100, 0, 343893632, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_100, 0, 340819408, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_100, 0, 340529495, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_1, 0, 336117218, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_1, 0, 334667731, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_1, 0, 338064445, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_3, 0, 350484622, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_3, 0, 349150782, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_3, 0, 348614888, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_5, 0, 358798839, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_5, 0, 357219729, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_5, 0, 355589899, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_10, 0, 354481664, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_10, 0, 353131150, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_10, 0, 353334166, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_25, 0, 357875207, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_25, 0, 359963441, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_25, 0, 359914910, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_50, 0, 355133881, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_50, 0, 361165654, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_50, 0, 361048108, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_100, 0, 366079197, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_100, 0, 358092576, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_100, 0, 361008247, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_1, 0, 359449664, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_1, 0, 356884126, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_1, 0, 355038094, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_3, 0, 367997955, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_3, 0, 366140472, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_3, 0, 365104827, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_5, 0, 365872636, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_5, 0, 363562639, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_5, 0, 363553193, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_10, 0, 378849888, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_10, 0, 365993859, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_10, 0, 371771806, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_25, 0, 373441422, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_25, 0, 372204743, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_25, 0, 369288323, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_50, 0, 374759836, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_50, 0, 374285678, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_50, 0, 371312564, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_100, 0, 376471476, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_100, 0, 374851461, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_100, 0, 372574752, , , , , , , , , , , 0, 
SIMPLE, 1, 5_10_1, 0, 377742996, , , , , , , , , , , 0, 
SIMPLE, 1, 5_10_1, 0, 370045436, , , , , , , , , , , 0, 
SIMPLE, 1, 5_10_1, 0, 373713889, , , , , , , , , , , 0, 
SIMPLE, 1, 5_10_3, 0, 386767823, , , , , , , , , , , 0, 
SIMPLE, 1, 5_10_3, 0, 382378041, , , , , , , , , , , 0, 
SIMPLE, 1, 5_10_3, 0, 381810682, , , , , , , , , , , 0, 
SIMPLE, 1, 5_10_5, 0, 390480500, , , , , , , , , , , 0, 
SIMPLE, 1, 5_10_5, 0, 390383246, , , , , , , , , , , 0, 
SIMPLE, 1, 5_10_5, 0, 390628724, , , , , , , , , , , 0, 
SIMPLE, 1, 5_10_10, 0, 397325944, , , , , , , , , , , 0, 
SIMPLE, 1, 5_10_10, 0, 402472110, , , , , , , , , , , 0, 
SIMPLE, 1, 5_10_10, 0, 399016315, , , , , , , , , , , 0, 
SIMPLE, 1, 5_10_25, 0, 411100366, , , , , , , , , , , 0, 
SIMPLE, 1, 5_10_25, 0, 409324005, , , , , , , , , , , 0, 
SIMPLE, 1, 5_10_25, 0, 409598379, , , , , , , , , , , 0, 
SIMPLE, 1, 5_10_50, 0, 420196077, , , , , , , , , , , 0, 
SIMPLE, 1, 5_10_50, 0, 414863751, , , , , , , , , , , 0, 
SIMPLE, 1, 5_10_50, 0, 417173376, , , , , , , , , , , 0, 
SIMPLE, 1, 5_10_100, 0, 422846449, , , , , , , , , , , 0, 
SIMPLE, 1, 5_10_100, 0, 417646726, , , , , , , , , , , 0, 
SIMPLE, 1, 5_10_100, 0, 419466426, , , , , , , , , , , 0, 
SIMPLE, 1, 5_25_1, 0, 428330551, , , , , , , , , , , 0, 
SIMPLE, 1, 5_25_1, 0, 428768034, , , , , , , , , , , 0, 
SIMPLE, 1, 5_25_1, 0, 429150385, , , , , , , , , , , 0, 
SIMPLE, 1, 5_25_3, 0, 453086382, , , , , , , , , , , 0, 
SIMPLE, 1, 5_25_3, 0, 452223894, , , , , , , , , , , 0, 
SIMPLE, 1, 5_25_3, 0, 450089448, , , , , , , , , , , 0, 
SIMPLE, 1, 5_25_5, 0, 470813556, , , , , , , , , , , 0, 
SIMPLE, 1, 5_25_5, 0, 466223144, , , , , , , , , , , 0, 
SIMPLE, 1, 5_25_5, 0, 468334729, , , , , , , , , , , 0, 
SIMPLE, 1, 5_25_10, 0, 497000452, , , , , , , , , , , 0, 
SIMPLE, 1, 5_25_10, 0, 492423563, , , , , , , , , , , 0, 
SIMPLE, 1, 5_25_10, 0, 492276232, , , , , , , , , , , 0, 
SIMPLE, 1, 5_25_25, 0, 518516818, , , , , , , , , , , 0, 
