SIMPLE, 1, 5_0_0, 0, 207872233, , , , , , , , , , , 0, 
SIMPLE, 1, 5_0_0, 0, 204149962, , , , , , , , , , , 0, 
SIMPLE, 1, 5_0_0, 0, 206880072, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_1, 0, 271932320, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_1, 0, 269517789, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_1, 0, 269517562, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_3, 0, 271174386, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_3, 0, 269335895, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_3, 0, 294751969, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_5, 0, 273313629, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_5, 0, 280211593, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_5, 0, 275757554, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_10, 0, 265136659, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_10, 0, 267180597, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_10, 0, 266966668, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_25, 0, 276452782, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_25, 0, 277021764, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_25, 0, 269302747, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_50, 0, 277778706, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_50, 0, 278052432, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_50, 0, 275556927, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_100, 0, 268947516, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_100, 0, 275671809, , , , , , , , , , , 0, 
SIMPLE, 1, 5_1_100, 0, 273681290, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_1, 0, 266793555, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_1, 0, 265232164, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_1, 0, 263310164, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_3, 0, 285759262, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_3, 0, 292985201, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_3, 0, 285688060, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_5, 0, 301990040, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_5, 0, 297141548, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_5, 0, 298310005, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_10, 0, 290398477, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_10, 0, 297224158, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_10, 0, 298196521, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_25, 0, 295947696, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_25, 0, 294669641, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_25, 0, 295813668, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_50, 0, 294089531, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_50, 0, 309093280, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_50, 0, 297232280, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_100, 0, 299126509, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_100, 0, 301043113, , , , , , , , , , , 0, 
SIMPLE, 1, 5_3_100, 0, 298105366, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_1, 0, 301865134, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_1, 0, 303636024, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_1, 0, 303505391, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_3, 0, 305373364, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_3, 0, 306301648, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_3, 0, 307606312, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_5, 0, 317077952, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_5, 0, 304471700, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_5, 0, 304016498, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_10, 0, 310044963, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_10, 0, 306720666, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_10, 0, 309304896, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_25, 0, 338343547, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_25, 0, 335795208, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_25, 0, 335549071, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_50, 0, 314455896, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_50, 0, 312141920, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_50, 0, 312060803, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_100, 0, 322278380, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_100, 0, 315233786, , , , , , , , , , , 0, 
SIMPLE, 1, 5_5_100, 0, 316999414, , , , , , , , , , , 0, 
SIMPLE, 1, 5_10_1, 0, 319119399, , , , , , , , , , , 0, 
SIMPLE, 1, 5_10_1, 0, 321079918, , , , , , , , , , , 0, 
